index,titulo,URL,index,resumo,check
713,Veja o que é #FATO ou #FAKE nas declarações das candidatas ao governo de PE na 2ª semana de campanha para o 2º turno,https://g1.globo.com/pe/pernambuco/eleicoes/2022/noticia/2022/10/14/veja-o-que-e-fato-ou-fake-nas-declaracoes-das-candidatas-ao-governo-de-pe-na-2a-semana-de-campanha-para-o-2o-turno.ghtml,715.0,frases foram ditas em entrevistas à tv globo,fake
714,É #FAKE que votar só serve como prova de vida se eleitor escolher uma candidatura específica,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/13/e-fake-que-votar-so-serve-como-prova-de-vida-se-eleitor-escolher-uma-candidatura-especifica.ghtml,716.0,tribunal superior eleitoral tse alerta que é mentirosa a afirmação de que seria necessário votar em favor de uma candidatura específica como prova de vida o voto é válido qualquer que seja o candidato e mesmo que seja nulo ou em branco,fake
715,É #FAKE que g1 publicou reportagem sobre prêmio de R$ 1 milhão a quem citar sentenças que inocentam Lula,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/13/e-fake-que-g1-publicou-reportagem-sobre-premio-de-r-1-milhao-a-quem-citar-sentencas-que-inocentam-lula.ghtml,717.0,o g não publicou uma reportagem com esse título e conteúdo a imagem é uma montagem fraudenta erros no padrão de construção do título e gramaticais no texto denunciam a farsa,fake
716,É #FAKE que CEO da Smartmatic foi preso e que empresa fabrique urnas para as eleições de 2022 no Brasil,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/13/e-fake-que-ceo-da-smartmatic-foi-preso-e-que-empresa-fabrique-urnas-para-as-eleicoes-de-2022-no-brasil.ghtml,718.0,a smartmatic não é responsável pela fabricação de urnas eletrônicas usadas no brasil de acordo com o tse,fake
717,É #FAKE que boné usado por Lula com abreviação CPX seja referência a facção criminosa do RJ,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/13/e-fake-que-bone-usado-por-lula-com-abreviacao-cpx-seja-referencia-a-faccao-criminosa-do-rj.ghtml,719.0,expresidente petista usou o acessório que ganhou de rene silva fundador do jornal voz das comunidades e nascido e criado no complexo do alemão durante campanha na comunidade na quartafeira,fake
718,É #FAKE que pontes que desabaram no Amazonas foram construídas por Bolsonaro,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/12/e-fake-que-pontes-que-desabaram-no-amazonas-foram-construidas-por-bolsonaro.ghtml,720.0,pontes que desabaram foram construídas antes do início do governo bolsonaro de acordo com o creaam o exministro da infraestrutura e o departamento nacional de infraestrutura de transportes dnit,fake
719,"É #FAKE que prefeito do PT foi preso em Alcobaça, na Bahia, por desvio de 30 milhões",https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/12/e-fake-que-prefeito-do-pt-foi-preso-em-alcobaca-na-bahia-por-desvio-de-30-milhoes.ghtml,721.0,prefeito de alcobaça é do pros e vídeo não o mostra sendo preso por desvio de recursos mas sendo escoltado durante protesto de professores,fake
720,"É #FAKE que Lula defenda na atual campanha fechar canais de TV, internet e jornais e invasão de propriedade privada",https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/12/e-fake-que-lula-defenda-na-atual-campanha-fechar-canais-de-tv-internet-e-jornais-e-invasao-de-propriedade-privada.ghtml,722.0,vídeo que circula em redes sociais utiliza trechos de declarações de em que o expresidente fazia críticas à lava jato adiciona comentários e imagens para mentir sobre as propostas atuais da campanha petista,fake
721,Fato ou Fake: veja como acessar checagens nas redes sociais e enviar sugestões à equipe pelo WhatsApp,https://g1.globo.com/fato-ou-fake/noticia/2022/10/11/fato-ou-fake-veja-como-acessar-checagens-nas-redes-sociais-e-como-enviar-sugestoes-a-equipe-pelo-whatsapp.ghtml,723.0,serviço checa conteúdos suspeitos muito compartilhados na internet a seguir veja como acessar os perfis do fato ou fake nas redes sociais e como enviar sugestões de checagens para a equipe via whatsapp,fato
722,É #FAKE que eleitores de Lula não precisam votar no 2° turno,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/10/e-fake-que-eleitores-de-lula-nao-precisam-votar-no-2-turno.ghtml,724.0,a imagem é uma montagem fraudulenta o g não publicou uma reportagem com esse título e conteúdo o tribunal superior eleitoral tse alerta que moraes não deu tal declaração,fake
723,É #FAKE que Lula fez post defendendo fim do cristianismo,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/10/e-fake-que-lula-fez-post-defendendo-fim-do-cristianismo.ghtml,725.0,imagem é uma montagem conteúdo não está no twitter verificado de lula e nem foi apagado,fake
724,É #FAKE que g1 publicou reportagem afirmando que Lula dará prazo para que todos entreguem armas,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/10/e-fake-que-g1-publicou-reportagem-afirmando-que-lula-dara-prazo-para-que-todos-entreguem-armas.ghtml,726.0,imagem é uma montagem fraudulenta g não publicou reportagem com esse título,fake
725,"É #FAKE que eleitores de Pancas, ES votaram no 2º turno antes da data",https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/10/e-fake-que-eleitores-de-pancas-es-votaram-no-2o-turno-antes-da-data.ghtml,727.0,imagem que circula em redes sociais é de impressos com falha que foram descartados incorretamente,fake
726,É #FAKE print em que Lula diz em jantar com aliados que 'nem Deus tira essa eleição dele',https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/10/e-fake-print-em-que-lula-diz-em-jantar-com-aliados-que-nem-deus-tira-essa-eleicao-dele.ghtml,728.0,publicação não existe imagem é uma montagem com base em manipulação fraudulenta assessoria de lula nega declaração atribuída a ele,fake
727,É #FAKE vídeo que mostra Bolsonaro na liderança da pesquisa Ipec divulgada em 5 de outubro de 2022,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/08/e-fake-video-que-mostra-bolsonaro-na-lideranca-da-pesquisa-ipec-divulgada-em-5-de-outubro-de-2022.ghtml,729.0,imagens e áudio foram manipulados para inverter os percentuais do levantamento na pesquisa verdadeira lula registrou das intenções de voto para o º turno e bolsonaro,fake
728,É #FAKE que ge publicou reportagem dizendo que Lula promete dificultar a vida do Flamengo,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/07/e-fake-que-ge-publicou-reportagem-dizendo-que-lula-promete-dificultar-a-vida-do-flamengo.ghtml,730.0,site não publicou matéria com esse conteúdo imagem é uma montagem fraudulenta assessoria de lula afirma que ele não deu tal declaração e que a mulher dele janja é flamenguista,fake
729,Veja o que é #FATO ou #FAKE nas declarações de Lula e Bolsonaro na 1ª semana após o 1º turno,https://g1.globo.com/fato-ou-fake/noticia/2022/10/07/veja-o-que-e-fato-ou-fake-nas-declaracoes-de-lula-e-bolsonaro-na-1a-semana-apos-o-1o-turno.ghtml,731.0,frases foram ditas em redes sociais lives e em entrevistas,fake
730,É #FAKE que ge publicou reportagem afirmando que Lula prometeu dificultar a vida do Flamengo,https://g1.globo.com/fato-ou-fake/politica/noticia/2022/10/07/e-fake-que-ge-publicou-reportagem-afirmando-que-lula-prometeu-dificultar-a-vida-do-flamengo.ghtml,732.0,o site não publicou nada com esse título e conteúdo imagem é uma montagem,fake
731,É #FAKE mensagem que diz que Lula declarou que irá fechar igrejas em 2023,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/07/e-fake-mensagem-que-diz-que-lula-declarou-que-ira-fechar-igrejas-em-2023.ghtml,733.0,imagem que circula nas redes sociais exibe prints de twitter fraudados e atribuem a lula declarações falsas,fake
732,"É #FAKE que g1 publicou reportagem afirmando que Lula disse que, se eleito, irá revogar o PIX",https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/06/e-fake-que-g1-publicou-reportagem-afirmando-que-lula-disse-que-se-eleito-ira-revogar-o-pix.ghtml,734.0,g não publicou reportagem com esse título e conteúdo imagem é uma montagem segundo assessoria de lula ele não disse que irá revogar o pix,fake
733,É #FAKE áudio sobre ação de hackers russos e do Exército na eleição,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/05/e-fake-audio-sobre-acao-de-hackers-russos-e-do-exercito-na-eleicao.ghtml,735.0,mensagem diz que militares agiram após serem avisados de fraude pelos russos ministério da defesa afirma por telefone que a mensagem que é falsa,fake
734,É #FAKE que boletins de urna em vídeo provem que votos não foram computados,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/05/e-fake-que-boletins-de-urna-em-video-provem-que-votos-nao-foram-computados.ghtml,736.0,a existência dos boletins de urna mostrados no vídeo não prova qualquer irregularidade contagem dos votos não é feita a partir dos boletins impressos papel é apenas para conferência e são impressas várias cópias,fake
735,É #FAKE mensagem que diz 'que até os mortos votaram em Lula',https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/05/e-fake-mensagem-que-diz-que-ate-os-mortos-votaram-em-lula.ghtml,737.0,mensagem viral cita cidades que não existem nos estados mencionados e números falsos,fake
736,É #FAKE print de Twitter de Bolsonaro que afirma que maçonaria será maior que o cristianismo,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/04/e-fake-print-de-twitter-de-bolsonaro-que-afirma-que-maconaria-sera-maior-que-o-cristianismo.ghtml,738.0,a conta oficial de jair bolsonaro no twitter não publicou o conteúdo atribuído a ele no print falso a imagem é uma montagem,fake
737,É #FAKE print de Twitter de Bolsonaro que afirma que maçonaria será maior que o cristianismo,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/04/e-fake-print-de-twitter-de-bolsonaro-que-afirma-que-maconaria-sera-maior-que-o-cristianismo.ghtml,739.0,a conta oficial de jair bolsonaro no twitter não publicou o conteúdo atribuído a ele no print falso a imagem é uma montagem,fake
738,"É #FAKE que Barreiras, na Bahia, teve mais votos para Lula que número de habitantes",https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/03/e-fake-que-barreiras-na-bahia-teve-mais-votos-para-lula-que-numero-de-habitantes.ghtml,740.0,imagem compartilhada nas redes alega que município registrou mil votos para o expresidente lula pt mas votação do petista na cidade foi de mil segundo dados do tse,fake
739,É #FATO que voto servirá como prova de vida junto ao INSS,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/03/e-fato-que-voto-servira-como-prova-de-vida-junto-ao-inss.ghtml,741.0,em fevereiro de o instituto nacional do seguro social inss anunciou novas regras para a prova de vida dos segurados que inclui a votação como uma das alternativas o tse também anunciou que a votação nas eleições passa a valer como prova de vida para o inss,fato
740,É #FAKE que Bolsonaro teve votação inferior à de aliados no 1º turno,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/03/e-fake-que-bolsonaro-teve-votacao-inferior-a-de-aliados-no-1o-turno.ghtml,742.0,áudio viral alega que candidato à reeleição não teve a mesma ampla margem de votos e sugere que houve fraude mas números mostram que votação de bolsonaro foi superior a de políticos alinhados com ele,fake
741,"É #FAKE que g1 publicou reportagem com o título: ""Pesquisa de boca de urna mostra Bolsonaro à frente de Lula""",https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/02/e-fake-que-g1-publicou-reportagem-com-o-titulo-pesquisa-de-boca-de-urna-mostra-bolsonaro-a-frente-de-lula.ghtml,743.0,a informação analisada pela lupa é falsa a imagem é uma montagem não há nenhuma matéria no g com esse título nem um repórter chamado fernando canuto no expediente do portal além disso não houve pesquisa de boca de urna,fake
742,É #FAKE que vídeo com pessoas cantando hino brasileiro em Portugal foi feito na véspera do 1º turno,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/02/e-fake-que-video-com-pessoas-cantando-hino-brasileiro-em-portugal-foi-feito-na-vespera-do-1o-turno.ghtml,744.0,vídeo que dá falso contexto foi gravado no dia de setembro de e já tem mais mil visualizações no twitter,fake
743,É #FAKE que vídeo com pessoas cantando o Hino Nacional no metrô tenha sido gravado no dia das eleições,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/02/e-fake-que-video-com-pessoas-cantando-o-hino-nacional-no-metro-tenha-sido-gravado-no-dia-das-eleicoes.ghtml,745.0,a informação analisada pela lupa é falsa vídeo já circula desde pelo menos de setembro no facebook e de setembro no youtube,fake
744,É #FAKE que imagem mostre apoio de Ciro Gomes a Bolsonaro,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/02/e-fake-que-imagem-mostre-apoio-de-ciro-gomes-e-bolsonaro.ghtml,746.0,imagem original foi manipulada para que candidato do pdt faça com as mãos ao invés de o número de sua candidatura,fake
745,É #FAKE que David Lynch desejou 'grande dia' ao candidato Lula em vídeo,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/02/e-fake-que-david-lynch-desejou-grande-dia-ao-candidato-lula-em-video.ghtml,747.0,cineasta grava diariamente há anos uma previsão do tempo que é compartilhada em seu canal do youtube,fake
746,É #FAKE que vídeo que mostra táxi entregando urna em escola do RJ revele ação irregular,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/02/e-fake-que-video-que-mostra-taxi-entregando-urna-em-escola-do-rj-revele-acao-irregular.ghtml,748.0,o vídeo não mostra nada de irregular em nota enviada ao aos fatos o trerj informou que o percurso foi monitorado pelo tribunal acompanhado por funcionários da corte recebido por administradores do prédio e presidentes das seções e escoltado pela polícia militar,fake
747,É #FAKE que vídeo com senador Randolfe Rodrigues mostra briga da cúpula do PT nas eleições de 2022,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/02/e-fake-que-video-com-senador-randolfe-rodrigues-mostra-briga-da-cupula-do-pt-nas-eleicoes-de-2022.ghtml,749.0,o vídeo foi gravado em e não tem relação com as eleições deste ano em nota a assessoria do senador lamentou a produção de desinformação,fake
748,É #FAKE que bolsonaristas comemoraram vitória de Bolsonaro em shopping na Austrália,https://g1.globo.com/fato-ou-fake/eleicoes/noticia/2022/10/02/e-fake-que-bolsonaristas-comemoraram-vitoria-de-bolsonaro-em-shopping-na-australia.ghtml,750.0,vídeo que mostra eleitores de bolsonaro comemorando vitória foi gravado em,fake
749,Veja o que é #FATO ou #FAKE nas falas dos presidenciáveis no debate da Globo,https://g1.globo.com/fato-ou-fake/politica/noticia/2022/09/30/veja-o-que-e-fato-ou-fake-nas-falas-dos-presidenciaveis-no-debate-da-globo.ghtml,751.0,sete candidatos participaram do debate ciro gomes pdt jair bolsonaro pl lula pt felipe d’avila novo simone tebet mdb soraya thronicke união brasil e padre kelmon ptb,fake
